,0
212,1.021486998262822
213,0.35121481070395794
214,0.26291412105516937
215,0.6006684175247934
216,1.4938631571569196
217,0.37713120780277
218,0.6645269457307912
219,0.711669269534112
220,1.0719216259703321
221,0.47478087756242693
222,0.7327056559195395
223,0.7330820891211456
224,1.163831904820305
225,1.25691995130384
226,1.9956462269732667
227,0.5255224047751426
228,1.3642709184687927
229,1.829415264113038
230,0.4129590871749055
231,1.3332034228668195
232,0.29920107719761013
233,0.3462182721432507
234,0.6404834869979026
235,0.22393168627135393
236,1.4610985657752797
237,1.3058748847195494
238,0.6417824940564149
239,0.30760432030721085
240,1.1128863187175397
241,0.34110125595306373
242,0.6080700526278705
243,0.6124250652371975
244,0.35861855507649065
245,0.6365493504418394
246,0.3338244395253184
247,0.6053344026478206
248,1.5517487805396546
249,1.3306780035466086
250,0.5755230342326071
251,0.5585945976048556
252,0.654491218528559
253,0.5398306868944664
254,0.25243087852185025
255,0.2090210551346438
256,0.25526522536192736
257,0.6723431165319707
258,0.25005173296751204
259,1.3056670448786352
260,1.8731443310720177
261,0.3898651133611508
262,1.1987790579771436
263,0.44112182221917856
264,0.59177200842728
265,1.1183389908893813
266,1.3750057539348566
267,0.6563879289288683
268,1.6769425532736197
269,0.5075768898710991
270,1.5772188769235647
271,0.7663737997053985
272,0.44714731447285094
273,1.7776165824549515
274,0.5505506046322566
275,0.5119455947048557
276,0.47749115182781166
277,1.473673354560622
278,0.43453097846266886
279,0.5101651453325311
280,0.3789600087094519
281,1.5027537632324002
282,1.858028249621559
283,0.46633993061809714
284,0.396871744217966
285,0.3135819240729876
286,1.3605111954692504
287,0.3764570244382698
288,1.9555060119625503
289,0.30417956540473634
290,0.23981286406687635
291,0.44775910739471103
292,1.9532202945551744
293,0.7080600407795965
294,0.2874477899487693
295,0.35405082291419954
296,0.7271369507611203
297,1.6482631018567577
298,0.6172126234410886
299,1.5666085249905048
300,0.7345883341775625
301,1.7563933115198371
302,0.5733975617722848
303,0.2440147990459877
304,1.4157624933209756
305,0.21089898659367376
306,0.2522786264477844
307,0.7160937548250341
308,0.7033565423352675
309,0.28388175532647975
310,0.368274588355471
311,0.7419289259847692
312,1.6070273134560782
313,0.5648974980237702
314,1.6651751507685368
315,0.7705466963071179
316,1.9826214712308103
317,0.5633272864350228
318,0.7779372031587657
319,0.5499417442887
320,0.6338483233429912
321,0.24826064937518152
322,0.23691207020547567
323,0.5925955400931024
324,0.34756629979835874
325,0.47548744757756883
326,1.8253069051049224
327,0.7908612672529736
328,0.7205226207333055
329,0.30527260067708917
330,0.6343342847303933
331,0.4012360662063964
332,0.504236219875829
333,1.1289627935756603
334,0.7003069332063703
335,0.307794152157122
336,0.29719693220215526
337,1.864528901202704
338,0.7413929281976599
339,0.2846956790504265
340,0.524686990875006
341,0.2060539959902547
342,0.4498459965495693
343,0.21030955777480315
344,0.35337638101625923
345,1.102989413944036
346,0.591051559830708
347,1.987369841291327
348,0.4832270568077731
349,1.964183745774339
350,0.567305959110106
351,1.741354176486582
352,0.4198715186730169
353,0.411660894286887
354,0.23070602154035758
355,0.23158137012506846
356,0.671729932917637
357,0.3371212963691024
358,1.164621588420104
359,0.3981053914520871
360,0.5402518929225835
361,1.6685416129145072
362,0.5191894383856219
363,1.9581849065993508
364,1.8189283030071766
365,0.24131506799090746
366,1.8970932112252892
367,0.39261426880605976
368,0.5707888390876582
369,0.7931312579298702
370,0.6164670749747629
371,0.33864781867424953
372,0.4914035560428729
373,0.4833989343643365
374,0.4498672581635415
375,1.8850048057896118
376,1.385816035020424
377,0.31822645928624316
378,1.8358653990596383
379,0.7335270771026476
380,0.26088910324715686
381,0.3663728875051321
382,0.5321366246338265
383,0.4686905196345803
384,0.5840722193985767
385,0.7789021767495778
386,1.8014335032977895
387,0.573017837517751
388,0.2704103709044223
389,0.7627009182003024
390,0.34406337438735857
391,0.2969102079818662
392,1.7213867518742192
393,0.4689810632467835
394,0.6132110935078139
395,0.42675779423091803
396,0.2723036742552862
397,0.5800929761744676
398,0.48046632074613127
399,0.7504982178070512
400,0.3689141071608897
401,1.866325136550764
402,1.2808607088725403
403,0.2832117461429968
404,0.6988828636999773
405,1.9528608287514766
406,0.3348795376323765
407,0.5905794099367174
408,0.6589398928338172
409,0.5290068746791781
410,1.208073141385361
411,0.26196680770587844
412,0.6043373059418364
413,1.3697227342074667
414,0.6031869736526756
415,0.5606544441657006
416,0.3209012847839349
417,0.6984796517272867
418,0.5786485173113598
419,0.2921698902604871
420,0.7812745399181622
421,0.49114755242804825
422,0.29651443006253086
423,0.27630807557334897
424,0.7198703813194798
425,0.2636268077341549
426,0.712678644777718
427,0.5666903014229492
428,0.7910134335793193
429,0.42302257866462056
430,0.5918481144234269
431,1.8412705453579528
432,0.337748235449215
433,0.26097224467314883
434,0.30362940531960664
435,0.3452054997013835
436,0.33963094356198875
437,0.6929529331002473
438,1.6827378811930829
439,0.38858851305742376
440,0.5003230912599528
441,0.46148483336527246
442,0.48124029083796205
443,1.3784273663529043
444,0.31886411024594796
445,0.3608123144305738
446,0.45576617379217876
447,0.4649026997359478
448,1.5807110175659322
449,0.456389514075992
450,0.34601775474307667
451,0.3176016954398072
452,1.784836928316488
453,0.23114599249961357
454,0.46819227045682643
455,0.5065917980536905
456,1.8724113922269772
457,0.40511525047930264
458,0.3542828662685637
459,0.48520465506378085
460,0.28679017367237125
461,1.2891631216618844
462,0.6244400847958664
463,0.3313542528644618
464,0.3775937119519142
465,1.1523962081972843
466,0.3972512577576467
467,0.46251973114936223
468,0.2960907857674835
469,0.6537725608619944
470,1.0360710604067003
471,1.2628181183195393
472,0.4482450808178728
473,0.34513739310214736
474,0.24435103816028958
475,0.33344949554044484
476,0.4609221644211727
477,0.3415374719340023
478,0.4083904601868654
479,0.5453986732491679
480,0.6216147896519426
481,0.3931090875373587
482,0.30951555991219126
483,1.7204010525325661
484,1.1854903586352887
485,0.49842378668664017
486,1.3197199993170874
487,0.3876241632932586
488,1.940562812885789
489,0.4346232264312366
490,1.360866942115581
491,0.37916125364087744
492,1.9950502781584252
493,0.7161840611414081
494,0.34004140435047236
495,0.21807271686396115
496,0.5287523869897551
497,0.30468743128995723
498,1.1403440962633182
499,0.5068768134860031
